"site_id_with_pcr","week_end","site_id","mean_pcr_target_avg_conc_lin","all_pcr_target_avg_conc_lin","wval_site_wk","all_sample_collect_dates","days_since_first_sample","baseline_avg_conc_ln","last_baseline_ln","last_std_ln","std_avg_conc_ln","pcr_target_below_lod","pcr_target","all_ww_index_ln_lin","source","county_names","wval_site_wk_level"
"15003-002-01-00-00_rsv",2024-04-20,"15003-002-01-00-00",750,"750, 750",1,"2024-04-17, 2024-04-15",147,6.62007320653036,6.62007320653036,0.571036204185933,0.334777316685294,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-04-27,"15003-002-01-00-00",750,"750, 750",1,"2024-04-24, 2024-04-22",154,6.62007320653036,6.62007320653036,0.571036204185933,0.319360810702283,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-05-04,"15003-002-01-00-00",750,"750, 750",1,"2024-05-01, 2024-04-29",161,6.62007320653036,6.62007320653036,0.571036204185933,0.305880358828785,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-05-11,"15003-002-01-00-00",750,"750, 750",1,"2024-05-08, 2024-05-06",168,6.62007320653036,6.62007320653036,0.571036204185933,0.293964821962926,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-05-18,"15003-002-01-00-00",750,"750, 750",1,"2024-05-15, 2024-05-13",175,6.62007320653036,6.62007320653036,0.571036204185933,0.283334857059545,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-05-25,"15003-002-01-00-00",750,"750, 750",1,"2024-05-22, 2024-05-20",182,6.62007320653036,6.62007320653036,0.571036204185933,0.273775874564611,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-06-01,"15003-002-01-00-00",750,"750, 750",1,"2024-05-29, 2024-05-28",190,6.62007320653036,6.62007320653036,0.571036204185933,0.265120055089103,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-06-08,"15003-002-01-00-00",750,"750, 750",1,"2024-06-05, 2024-06-03",196,6.62007320653036,6.62007320653036,0.571036204185933,0.257234076366538,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-06-15,"15003-002-01-00-00",750,"750, 750",1,"2024-06-12, 2024-06-10",203,6.62007320653036,6.62007320653036,0.571036204185933,0.250010539232502,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-06-22,"15003-002-01-00-00",750,"750, 750",1,"2024-06-19, 2024-06-17",210,6.62007320653036,6.62007320653036,0.571036204185933,0.243361850705267,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-06-29,"15003-002-01-00-00",750,"750, 750",1,"2024-06-26, 2024-06-24",217,6.62007320653036,6.62007320653036,0.571036204185933,0.237215776934842,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-07-06,"15003-002-01-00-00",750,"750, 750",1,"2024-07-03, 2024-07-01",224,6.62007320653036,6.62007320653036,0.571036204185933,0.231512154769963,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-07-13,"15003-002-01-00-00",750,"750, 750",1,"2024-07-10, 2024-07-08",231,6.62007320653036,6.62007320653036,0.571036204185933,0.226200422467887,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-07-20,"15003-002-01-00-00",750,"750, 750",1,"2024-07-17, 2024-07-15",238,6.62007320653036,6.62007320653036,0.571036204185933,0.221237739510799,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-07-27,"15003-002-01-00-00",750,"750, 750",1,"2024-07-24, 2024-07-22",245,6.62007320653036,6.62007320653036,0.571036204185933,0.216587536732739,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-08-03,"15003-002-01-00-00",750,"750, 750",1,"2024-07-31, 2024-07-29",252,6.62007320653036,6.62007320653036,0.571036204185933,0.212218385262189,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-08-10,"15003-002-01-00-00",750,"750, 750",1,"2024-08-07, 2024-08-05",259,6.62007320653036,6.62007320653036,0.571036204185933,0.208103104768766,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-08-17,"15003-002-01-00-00",750,"750, 750",1,"2024-08-14, 2024-08-12",266,6.62007320653036,6.62007320653036,0.571036204185933,0.204218053493972,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-08-24,"15003-002-01-00-00",1334.0751732006,"750, 1918.15034640121",3.08909392895509,"2024-08-21, 2024-08-19",273,6.62007320653036,6.62007320653036,0.571036204185933,0.23433203435001,"yes","rsv","1, 5.17818785791019","CDC_VERILY",15003,"Low"
"15003-002-01-00-00_rsv",2024-08-31,"15003-002-01-00-00",750,"750, 750",1,"2024-08-28, 2024-08-26",280,6.62007320653036,6.62007320653036,0.571036204185933,0.230340534140621,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-09-07,"15003-002-01-00-00",750,"750, 750",1,"2024-09-04, 2024-09-03",288,6.62007320653036,6.62007320653036,0.571036204185933,0.226545735704148,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-09-14,"15003-002-01-00-00",750,"750, 750",1,"2024-09-11, 2024-09-09",294,6.62007320653036,6.62007320653036,0.571036204185933,0.222932042585937,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-09-21,"15003-002-01-00-00",750,"750, 750",1,"2024-09-18, 2024-09-16",301,6.62007320653036,6.62007320653036,0.571036204185933,0.219485531264452,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-09-28,"15003-002-01-00-00",750,"750, 750",1,"2024-09-25, 2024-09-23",308,6.62007320653036,6.62007320653036,0.571036204185933,0.216193728022909,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2024-10-05,"15003-002-01-00-00",1601.76150098341,"2453.52300196682, 750",4.48441405676617,"2024-10-02, 2024-09-30",315,6.62007320653036,6.62007320653036,0.571036204185933,0.213045421025156,"no","rsv","7.96882811353234, 1","CDC_VERILY",15003,"Low"
"15003-002-01-00-00_rsv",2024-10-12,"15003-002-01-00-00",1670.01481400905,"2590.0296280181, 750",4.88069770916619,"2024-10-09, 2024-10-07",322,6.62007320653036,6.62007320653036,0.571036204185933,0.250852879640466,"no","rsv","8.76139541833238, 1","CDC_VERILY",15003,"Low"
"15003-002-01-00-00_rsv",2024-10-19,"15003-002-01-00-00",1248.30635494419,"1746.61270988839, 750",2.69734542420387,"2024-10-16, 2024-10-14",329,6.62007320653036,6.62007320653036,0.571036204185933,0.284170135060719,"no","rsv","4.39469084840774, 1","CDC_VERILY",15003,"Low"
"15003-002-01-00-00_rsv",2024-10-26,"15003-002-01-00-00",4013.62924713122,"4879.39887097436, 3147.85962328809",19.445402331134,"2024-10-23, 2024-10-21",336,6.62007320653036,6.62007320653036,0.571036204185933,0.333810634705771,"no","rsv","26.5620634875568, 12.3287411747112","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2024-11-02,"15003-002-01-00-00",5368.25397620513,"6485.63633916139, 4250.87161324887",32.2920171959756,"2024-10-30, 2024-10-28",343,6.62007320653036,6.62007320653036,0.571036204185933,0.429352788831638,"no","rsv","43.7206281278929, 20.8634062640583","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2024-11-09,"15003-002-01-00-00",1580.7983948356,"2411.59678967119, 750",4.36594746728705,"2024-11-06, 2024-11-04",350,6.62007320653036,6.62007320653036,0.571036204185933,0.481808698062874,"no","rsv","7.7318949345741, 1","CDC_VERILY",15003,"Low"
"15003-002-01-00-00_rsv",2024-11-16,"15003-002-01-00-00",4816.07748182202,"5558.29552270287, 4073.85944094118",26.3671849694669,"2024-11-13, 2024-11-12",358,6.62007320653036,6.62007320653036,0.571036204185933,0.516990556225791,"no","rsv","33.3684962587706, 19.3658736801632","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2024-11-23,"15003-002-01-00-00",4221.57358097134,"4449.72818625641, 3993.41897568627",20.6518465524493,"2024-11-20, 2024-11-18",364,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","22.6024858089508, 18.7012072959477","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2024-11-30,"15003-002-01-00-00",3134.82348364404,"3996.39486349321, 2273.25210379487",12.8487918500601,"2024-11-27, 2024-11-25",371,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","18.7256190626315, 6.97196463748875","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2024-12-07,"15003-002-01-00-00",3253.99557060633,"2739.86485586727, 3768.1262853454",13.280568692651,"2024-12-04, 2024-12-02",378,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","9.66819424435277, 16.8929431409492","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2024-12-14,"15003-002-01-00-00",6605.08239983107,"8635.67306321568, 4574.49173644646",47.9536653800704,"2024-12-11, 2024-12-09",385,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","72.1833788990074, 23.7239518611334","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2024-12-21,"15003-002-01-00-00",2614.39954922474,"2835.14206981599, 2393.65702863348",8.94803955190064,"2024-12-18, 2024-12-16",392,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","10.2646268631587, 7.63145224064253","CDC_VERILY",15003,"High"
"15003-002-01-00-00_rsv",2024-12-28,"15003-002-01-00-00",3456.26562819909,"3019.89414404826, 3892.63711234992",14.6735361594429,"2024-12-24, 2024-12-23",399,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","11.4645152891373, 17.8825570297485","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2025-01-04,"15003-002-01-00-00",4126.8963481267,"4722.46279425641, 3531.32990199698",20.0810558816968,"2024-12-31, 2024-12-30",406,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","25.0841061358314, 15.0780056275622","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2025-01-11,"15003-002-01-00-00",5724.46039940875,"5425.21877398492, 6023.70202483258",35.1981287454875,"2025-01-08, 2025-01-06",413,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","31.9820516194031, 38.4142058715719","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2025-01-18,"15003-002-01-00-00",3753.53006232277,"4795.44123938462, 2711.61888526093",17.6305981630596,"2025-01-15, 2025-01-13",420,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","25.7668713036211, 9.49432502249824","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2025-01-25,"15003-002-01-00-00",3475.79996882051,"5135.33364225641, 1816.26629538462",16.8779736626079,"2025-01-22, 2025-01-21",428,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","29.0497640208501, 4.70618330436579","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2025-02-01,"15003-002-01-00-00",2171.49228604525,"3592.9845720905, 750",8.27101594708529,"2025-01-29, 2025-01-27",434,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","15.5420318941706, 1","CDC_VERILY",15003,"High"
"15003-002-01-00-00_rsv",2025-02-08,"15003-002-01-00-00",5092.56654203318,"6010.64234647361, 4174.49073759276",29.2399155495477,"2025-02-05, 2025-02-03",441,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","38.2684777545964, 20.211353344499","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2025-02-15,"15003-002-01-00-00",3182.28179149321,"4407.68380650377, 1956.87977648266",13.7962427728484,"2025-02-12, 2025-02-10",448,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","22.2298180886981, 5.3626674569987","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2025-02-22,"15003-002-01-00-00",750,"750, 750",1,"2025-02-19, 2025-02-18",456,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-03-01,"15003-002-01-00-00",2910.16660464555,"2289.55678397587, 3530.77642531523",11.0668189848971,"2025-02-26, 2025-02-24",462,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","7.05977058272816, 15.073867387066","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2025-03-08,"15003-002-01-00-00",1323.50175537858,"1897.00351075716, 750",3.0393152727855,"2025-03-05, 2025-03-03",469,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","5.078630545571, 1","CDC_VERILY",15003,"Low"
"15003-002-01-00-00_rsv",2025-03-15,"15003-002-01-00-00",750,"750, 750",1,"2025-03-12, 2025-03-10",476,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-03-22,"15003-002-01-00-00",3163.01199105882,"3479.34391302564, 2846.68006909201",12.5146687311715,"2025-03-19, 2025-03-17",483,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","14.6914453014136, 10.3378921609293","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2025-03-29,"15003-002-01-00-00",1149.49029502262,"750, 1548.98059004525",2.28062310509827,"2025-03-25, 2025-03-24",490,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 3.56124621019654","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-04-05,"15003-002-01-00-00",2219.63958046455,"3689.27916092911, 750",8.63940020600169,"2025-04-02, 2025-03-31",497,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","16.2788004120034, 1","CDC_VERILY",15003,"High"
"15003-002-01-00-00_rsv",2025-04-12,"15003-002-01-00-00",750,"750, 750",1,"2025-04-08, 2025-04-07",504,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-04-19,"15003-002-01-00-00",2142.34637577074,"2142.34637577074",6.28416900179047,"2025-04-16",513,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","6.28416900179047","CDC_VERILY",15003,"Moderate"
"15003-002-01-00-00_rsv",2025-04-26,"15003-002-01-00-00",750,"750, 750",1,"2025-04-23, 2025-04-21",518,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-05-03,"15003-002-01-00-00",1299.49281357466,"750, 1848.98562714932",2.92782672099364,"2025-04-30, 2025-04-28",525,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 4.85565344198729","CDC_VERILY",15003,"Low"
"15003-002-01-00-00_rsv",2025-05-10,"15003-002-01-00-00",1494.54175850377,"2239.08351700754, 750",3.89474361974854,"2025-05-07, 2025-05-05",532,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","6.78948723949708, 1","CDC_VERILY",15003,"Low"
"15003-002-01-00-00_rsv",2025-05-17,"15003-002-01-00-00",4204.68032354751,"7659.36064709502, 750",29.7525097016655,"2025-05-14, 2025-05-12",539,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","58.5050194033311, 1","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2025-05-24,"15003-002-01-00-00",1258.22251968627,"1766.44503937255, 750",2.74122458732072,"2025-05-21, 2025-05-19",546,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","4.48244917464143, 1","CDC_VERILY",15003,"Low"
"15003-002-01-00-00_rsv",2025-05-31,"15003-002-01-00-00",750,"750, 750",1,"2025-05-28, 2025-05-27",554,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-06-07,"15003-002-01-00-00",750,"750, 750",1,"2025-06-04, 2025-06-02",560,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-06-14,"15003-002-01-00-00",750,"750, 750",1,"2025-06-10, 2025-06-09",567,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-06-21,"15003-002-01-00-00",750,"750, 750",1,"2025-06-18, 2025-06-16",574,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-06-28,"15003-002-01-00-00",750,"750, 750",1,"2025-06-25, 2025-06-23",581,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-07-05,"15003-002-01-00-00",750,"750, 750",1,"2025-07-02, 2025-06-30",588,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-07-12,"15003-002-01-00-00",750,"750, 750",1,"2025-07-09, 2025-07-07",595,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-07-19,"15003-002-01-00-00",750,"750, 750",1,"2025-07-16, 2025-07-14",602,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-07-26,"15003-002-01-00-00",750,"750, 750",1,"2025-07-23, 2025-07-21",609,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-08-02,"15003-002-01-00-00",750,"750, 750",1,"2025-07-30, 2025-07-28",616,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-08-09,"15003-002-01-00-00",750,"750, 750",1,"2025-08-06, 2025-08-04",623,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-08-16,"15003-002-01-00-00",750,"750, 750",1,"2025-08-13, 2025-08-11",630,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-08-23,"15003-002-01-00-00",750,"750, 750",1,"2025-08-20, 2025-08-18",637,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-08-30,"15003-002-01-00-00",750,"750, 750",1,"2025-08-27, 2025-08-25",644,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-09-06,"15003-002-01-00-00",750,"750, 750",1,"2025-09-03, 2025-09-02",652,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-09-13,"15003-002-01-00-00",750,"750, 750",1,"2025-09-10, 2025-09-08",658,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-09-20,"15003-002-01-00-00",750,"750, 750",1,"2025-09-17, 2025-09-15",665,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-09-27,"15003-002-01-00-00",750,"750, 750",1,"2025-09-23, 2025-09-22",672,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-10-04,"15003-002-01-00-00",750,"750, 750",1,"2025-10-01, 2025-09-29",679,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-10-11,"15003-002-01-00-00",750,"750, 750",1,"2025-10-08, 2025-10-06",686,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-10-18,"15003-002-01-00-00",1376.96091668175,"2003.9218333635, 750",3.29522893022442,"2025-10-15, 2025-10-13",693,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","5.59045786044883, 1","CDC_VERILY",15003,"Low"
"15003-002-01-00-00_rsv",2025-10-25,"15003-002-01-00-00",1457.36478811463,"2164.72957622926, 750",3.69979916885006,"2025-10-22, 2025-10-20",700,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","6.39959833770012, 1","CDC_VERILY",15003,"Low"
"15003-002-01-00-00_rsv",2025-11-01,"15003-002-01-00-00",1314.14459402715,"1878.2891880543, 750",2.99560883423975,"2025-10-28, 2025-10-27",707,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","4.9912176684795, 1","CDC_VERILY",15003,"Low"
"15003-002-01-00-00_rsv",2025-11-08,"15003-002-01-00-00",1177.21819134842,"750, 1604.43638269683",2.39375718668016,"2025-11-05, 2025-11-03",714,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 3.78751437336031","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-11-15,"15003-002-01-00-00",750,"750, 750",1,"2025-11-12, 2025-11-10",721,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-11-22,"15003-002-01-00-00",3148.26043694721,"3144.43203542685, 3152.08883846757",12.3315023479424,"2025-11-19, 2025-11-17",728,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","12.3052421054575, 12.3577625904273","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2025-11-29,"15003-002-01-00-00",750,"750, 750",1,"2025-11-26, 2025-11-24",735,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 1","CDC_VERILY",15003,"Very Low"
"15003-002-01-00-00_rsv",2025-12-06,"15003-002-01-00-00",3086.43013620513,"1976.89755064857, 4195.96272176169",12.9264305298005,"2025-12-03, 2025-12-01",742,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","5.45910206101392, 20.393758998587","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2025-12-13,"15003-002-01-00-00",4449.71786251584,"8149.43572503167, 750",33.1085738033784,"2025-12-10, 2025-12-08",749,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","65.2171476067568, 1","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2025-12-20,"15003-002-01-00-00",1410.41507242232,"2070.83014484465, 750",3.46071095842192,"2025-12-17, 2025-12-15",756,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","5.92142191684385, 1","CDC_VERILY",15003,"Low"
"15003-002-01-00-00_rsv",2025-12-27,"15003-002-01-00-00",2212.63586853695,"2541.26367539065, 1884.00806168326",6.74620987563221,"2025-12-24, 2025-12-22",763,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","8.47455883530145, 5.01786091596296","CDC_VERILY",15003,"Moderate"
"15003-002-01-00-00_rsv",2026-01-03,"15003-002-01-00-00",1951.17678461539,"750, 3152.35356923077",6.67979009009079,"2025-12-31, 2025-12-29",770,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 12.3595801801816","CDC_VERILY",15003,"Moderate"
"15003-002-01-00-00_rsv",2026-01-10,"15003-002-01-00-00",5853.79222600302,"5983.50218577376, 5724.08226623228",36.5486502285849,"2026-01-07, 2026-01-05",777,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","37.9663910451761, 35.1309094119937","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2026-01-17,"15003-002-01-00-00",3344.8996415083,"5939.79928301659, 750",19.2410554206099,"2026-01-14, 2026-01-12",784,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","37.4821108412198, 1","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2026-01-24,"15003-002-01-00-00",1969.56827769532,"2172.57830482051, 1766.55825057014",5.4616197376314,"2026-01-21, 2026-01-20",792,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","6.44028720395517, 4.48295227130763","CDC_VERILY",15003,"Moderate"
"15003-002-01-00-00_rsv",2026-01-31,"15003-002-01-00-00",2198.70734957466,"3647.41469914932, 750",8.4783445418834,"2026-01-28, 2026-01-26",798,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","15.9566890837668, 1","CDC_VERILY",15003,"High"
"15003-002-01-00-00_rsv",2026-02-07,"15003-002-01-00-00",3494.86421686878,"4120.0297346365, 2869.69869910105",15.1182933874729,"2026-02-04, 2026-02-02",805,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","19.7518610605763, 10.4847257143695","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2026-02-14,"15003-002-01-00-00",2027.98334603922,"750, 3305.96669207843",7.21675930477639,"2026-02-11, 2026-02-09",812,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"yes","rsv","1, 13.4335186095528","CDC_VERILY",15003,"Moderate"
"15003-002-01-00-00_rsv",2026-02-21,"15003-002-01-00-00",3079.71771162594,"4389.9142440543, 1769.52117919759",13.2846209053488,"2026-02-18, 2026-02-17",820,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","22.0731140375031, 4.49612777319456","CDC_VERILY",15003,"Very High"
"15003-002-01-00-00_rsv",2026-02-28,"15003-002-01-00-00",1427.18145982504,"2104.36291965008, 750",3.5451780005332,"2026-02-25, 2026-02-23",826,6.62007320653036,6.62007320653036,0.571036204185933,0.571036204185933,"no","rsv","6.09035600106641, 1","CDC_VERILY",15003,"Low"
