"county_names","week_end","pcr_target","wval_county_wk","wval_county_wk_level"
15001,2026-03-28,"rsv",9.15880351645778,"High"
15001,2026-04-04,"rsv",5.6181207774471,"Moderate"
15001,2026-04-11,"rsv",14.2973096731636,"Very High"
15001,2026-04-18,"rsv",19.7989564010261,"Very High"
15003,2024-02-17,"rsv",1,"Very Low"
15003,2024-02-24,"rsv",4.16899692933212,"Low"
15003,2024-03-02,"rsv",1,"Very Low"
15003,2024-03-09,"rsv",1,"Very Low"
15003,2024-03-16,"rsv",1,"Very Low"
15003,2024-03-23,"rsv",1,"Very Low"
15003,2024-03-30,"rsv",1,"Very Low"
15003,2024-04-06,"rsv",1,"Very Low"
15003,2024-04-13,"rsv",1,"Very Low"
15003,2024-04-20,"rsv",1,"Very Low"
15003,2024-04-27,"rsv",1,"Very Low"
15003,2024-05-04,"rsv",1,"Very Low"
15003,2024-05-11,"rsv",1,"Very Low"
15003,2024-05-18,"rsv",1,"Very Low"
15003,2024-05-25,"rsv",1,"Very Low"
15003,2024-06-01,"rsv",1,"Very Low"
15003,2024-06-08,"rsv",1,"Very Low"
15003,2024-06-15,"rsv",1,"Very Low"
15003,2024-06-22,"rsv",1,"Very Low"
15003,2024-06-29,"rsv",1,"Very Low"
15003,2024-07-06,"rsv",1,"Very Low"
15003,2024-07-13,"rsv",1,"Very Low"
15003,2024-07-20,"rsv",1,"Very Low"
15003,2024-07-27,"rsv",1,"Very Low"
15003,2024-08-03,"rsv",1,"Very Low"
15003,2024-08-10,"rsv",1,"Very Low"
15003,2024-08-17,"rsv",1,"Very Low"
15003,2024-08-24,"rsv",1,"Very Low"
15003,2024-08-31,"rsv",1,"Very Low"
15003,2024-09-07,"rsv",1,"Very Low"
15003,2024-09-14,"rsv",1,"Very Low"
15003,2024-09-21,"rsv",1,"Very Low"
15003,2024-09-28,"rsv",1,"Very Low"
15003,2024-10-05,"rsv",1,"Very Low"
15003,2024-10-12,"rsv",3.26844664507183,"Low"
15003,2024-10-19,"rsv",2.69734542420388,"Low"
15003,2024-10-26,"rsv",6.00037547657598,"Moderate"
15003,2024-11-02,"rsv",23.228683272094,"Very High"
15003,2024-11-09,"rsv",20.6136166652446,"Very High"
15003,2024-11-16,"rsv",22.9838087832979,"Very High"
15003,2024-11-23,"rsv",16.2617411926762,"Very High"
15003,2024-11-30,"rsv",12.8487918500601,"Very High"
15003,2024-12-07,"rsv",21.6667689438514,"Very High"
15003,2024-12-14,"rsv",47.9536653800705,"Very High"
15003,2024-12-21,"rsv",11.8627598829896,"Very High"
15003,2024-12-28,"rsv",5.84250834026203,"Moderate"
15003,2025-01-04,"rsv",20.0810558816969,"Very High"
15003,2025-01-11,"rsv",4.79047699887604,"Low"
